project_id,template,n_truth,n_parsed,n_resolved,tp,fp,fn,cost_ok,loading_abs_err
Q18-1111,C,1,1,1,1,0,0,True,0.0
Q18-1116,C,1,1,1,1,0,0,True,0.0
Q19-1140,A,25,25,25,25,0,0,True,0.0
Q19-1151,A,0,0,0,0,0,0,True,0.0
Q19-1159,A,3,3,3,3,0,0,True,0.0
Q19-1160,A,18,18,18,18,0,0,True,0.0
Q19-1168,A,5,5,5,5,0,0,True,0.0
Q19-1184,B,0,0,0,0,0,0,True,0.0
Q19-1209,C,0,0,0,0,0,0,True,0.0
Q19-1219,B,2,2,2,2,0,0,True,0.0
Q19-1223,A,22,22,22,22,0,0,True,0.0
Q19-1261,C,0,0,0,0,0,0,True,0.0
Q19-1263,A,2,2,2,2,0,0,True,0.0
Q19-1306,A,16,16,16,16,0,0,True,0.0
Q19-1320,B,2,2,2,2,0,0,True,0.0
Q18-1079,A,6,6,6,6,0,0,True,0.0
Q18-1095,A,5,5,5,5,0,0,True,0.0
Q18-1109,A,0,0,0,0,0,0,True,0.0
Q18-1123,A,3,3,3,3,0,0,True,0.0
Q19-1132,A,4,4,4,4,0,0,True,0.0
Q19-1134,A,19,19,19,19,0,0,True,0.0
Q19-1136,A,2,2,2,2,0,0,True,0.0
Q19-1152,C,0,0,0,0,0,0,True,0.0
Q19-1162,A,0,0,0,0,0,0,True,0.0
Q19-1165,A,0,0,0,0,0,0,True,0.0
Q19-1177,C,10,10,10,10,0,0,True,0.0
Q19-1181,B,0,0,0,0,0,0,True,0.0
Q19-1198,C,4,4,4,4,0,0,True,0.0
Q19-1220,A,25,25,25,25,0,0,True,0.0
Q19-1234,A,1,1,1,1,0,0,True,0.0
Q19-1243,A,10,10,10,10,0,0,True,0.0
Q19-1267,C,0,0,0,0,0,0,True,0.0
Q19-1268,A,3,3,3,3,0,0,True,0.0
Q19-1282,C,2,2,2,2,0,0,True,0.0
Q19-1293,C,13,13,13,13,0,0,True,0.0
Q19-1342,C,1,2,1,1,0,0,True,0.0
Q18-1075,A,0,0,0,0,0,0,True,0.0
Q18-1077,C,10,10,10,10,0,0,True,0.0
Q18-1082,A,4,4,4,4,0,0,True,0.0
Q18-1100,C,2,2,2,2,0,0,True,0.0
Q18-1126,B,8,8,7,7,0,1,True,0.0
Q19-1144,B,10,10,10,10,0,0,True,0.0
Q19-1148,A,25,25,25,25,0,0,True,0.0
Q19-1179,A,5,5,5,5,0,0,True,0.0
Q19-1228,C,1,1,1,1,0,0,True,0.0
Q19-1232,B,0,0,0,0,0,0,True,0.0
Q19-1252,C,1,2,1,1,0,0,True,0.0
Q19-1273,A,1,1,1,1,0,0,True,0.0
Q19-1275,A,7,7,7,7,0,0,True,0.0
Q19-1276,A,0,0,0,0,0,0,True,0.0
Q19-1302,C,10,10,10,10,0,0,True,0.0
Q19-1313,A,0,0,0,0,0,0,True,0.0
Q19-1314,B,2,2,2,2,0,0,True,0.0
Q19-1323,B,7,7,7,7,0,0,True,0.0
Q19-1325,C,1,1,1,1,0,0,True,0.0
Q19-1327,C,25,25,25,25,0,0,True,0.0
Q19-1328,A,3,4,3,3,0,0,True,0.0
Q19-1335,A,8,8,8,8,0,0,True,0.0
Q19-1344,A,24,25,24,24,0,0,True,0.0
Q18-1092,A,0,0,0,0,0,0,True,0.0
Q18-1103,C,2,2,2,2,0,0,True,0.0
Q19-1133,B,0,0,0,0,0,0,True,0.0
Q19-1169,B,0,0,0,0,0,0,True,0.0
Q19-1191,A,23,23,23,23,0,0,True,0.0
Q19-1193,A,1,1,1,1,0,0,True,0.0
Q19-1207,C,0,0,0,0,0,0,True,0.0
Q19-1247,B,3,3,3,3,0,0,True,0.0
Q19-1264,A,0,0,0,0,0,0,True,0.0
Q19-1274,A,2,2,2,2,0,0,True,0.0
Q19-1277,C,16,16,16,16,0,0,True,0.0
Q19-1305,A,5,5,5,5,0,0,True,0.0
Q19-1350,B,25,25,25,25,0,0,True,0.0
Q19-1364,A,1,2,1,1,0,0,True,0.0
Q20-1381,A,9,9,9,9,0,0,True,0.0
Q20-1382,A,2,2,2,2,0,0,True,0.0
Q20-1405,C,0,0,0,0,0,0,True,0.0
Q18-1107,A,0,0,0,0,0,0,True,0.0
Q18-1114,B,0,0,0,0,0,0,True,0.0
Q18-1115,A,0,0,0,0,0,0,True,0.0
Q18-1125,C,0,0,0,0,0,0,True,0.0
Q18-1128,A,4,6,4,4,0,0,True,0.0
Q18-1129,A,4,5,4,4,0,0,True,0.0
Q19-1172,C,0,0,0,0,0,0,True,0.0
Q19-1190,A,1,1,1,1,0,0,True,0.0
Q19-1192,A,22,23,22,22,0,0,True,0.0
Q19-1218,C,1,1,1,1,0,0,True,0.0
Q19-1237,B,3,3,3,3,0,0,True,0.0
Q19-1246,A,2,2,2,2,0,0,True,0.0
Q19-1249,A,1,1,1,1,0,0,True,0.0
Q19-1251,C,0,0,0,0,0,0,True,0.0
Q19-1309,C,2,2,2,2,0,0,True,0.0
Q19-1312,A,13,13,13,13,0,0,True,0.0
Q19-1332,A,2,2,2,2,0,0,True,0.0
Q19-1343,C,0,0,0,0,0,0,True,0.0
Q19-1368,C,1,1,1,1,0,0,True,0.0
Q20-1413,A,7,7,7,7,0,0,True,0.0
Q20-1424,A,1,2,1,1,0,0,True,0.0
Q20-1428,A,25,25,25,24,1,1,True,0.0
Q19-1210,A,0,0,0,0,0,0,True,0.0
Q19-1212,B,0,0,0,0,0,0,True,0.0
Q19-1233,A,2,2,2,2,0,0,True,0.0
Q19-1256,A,0,0,0,0,0,0,True,0.0
Q19-1257,B,0,0,0,0,0,0,True,0.0
Q19-1259,B,1,1,1,1,0,0,True,0.0
Q19-1265,A,1,1,1,1,0,0,True,0.0
Q19-1300,A,0,0,0,0,0,0,True,0.0
Q19-1322,A,5,5,5,5,0,0,True,0.0
Q19-1324,C,0,0,0,0,0,0,True,0.0
Q19-1345,B,9,9,9,9,0,0,True,0.0
Q19-1354,C,9,9,9,9,0,0,True,0.0
Q20-1402,A,0,0,0,0,0,0,True,0.0
Q20-1407,B,11,11,11,11,0,0,True,0.0
Q20-1412,A,2,2,2,2,0,0,True,0.0
Q20-1423,C,6,6,6,6,0,0,True,0.0
Q19-1154,B,1,1,1,1,0,0,True,0.0
Q19-1175,A,6,6,6,6,0,0,True,0.0
Q19-1182,A,1,1,1,1,0,0,True,0.0
Q19-1189,C,0,0,0,0,0,0,True,0.0
Q19-1211,A,3,3,3,3,0,0,True,0.0
Q19-1240,A,5,6,4,4,0,1,True,0.0
Q19-1245,A,13,15,13,13,0,0,True,0.0
Q19-1283,C,1,1,1,1,0,0,True,0.0
Q19-1318,A,0,0,0,0,0,0,True,0.0
Q19-1326,C,25,25,25,25,0,0,True,0.0
Q20-1388,A,3,5,3,3,0,0,True,0.0
Q20-1397,A,1,2,1,1,0,0,True,0.0
Q20-1414,A,7,8,7,7,0,0,True,0.0
Q20-1441,C,0,0,0,0,0,0,True,0.0
Q20-1446,A,0,0,0,0,0,0,True,0.0
Q19-1166,A,0,0,0,0,0,0,True,0.0
Q19-1214,A,0,0,0,0,0,0,True,0.0
Q19-1215,A,0,0,0,0,0,0,True,0.0
Q19-1222,A,0,0,0,0,0,0,True,0.0
Q19-1226,A,0,0,0,0,0,0,True,0.0
Q19-1236,B,0,0,0,0,0,0,True,0.0
Q19-1241,B,0,0,0,0,0,0,True,0.0
Q19-1248,A,0,0,0,0,0,0,True,0.0
Q19-1278,A,0,0,0,0,0,0,True,0.0
Q19-1279,A,21,21,21,21,0,0,True,0.0
Q19-1285,A,7,7,7,7,0,0,True,0.0
Q19-1304,A,0,0,0,0,0,0,True,0.0
Q19-1329,B,6,6,6,6,0,0,True,0.0
Q19-1341,A,0,0,0,0,0,0,True,0.0
Q19-1356,A,1,1,1,1,0,0,True,0.0
Q19-1363,A,9,9,9,9,0,0,True,0.0
Q19-1365,A,4,4,4,4,0,0,True,0.0
Q19-1370,A,2,2,2,2,0,0,True,0.0
Q20-1375,A,0,0,0,0,0,0,True,0.0
Q20-1406,A,0,0,0,0,0,0,True,0.0
Q20-1421,C,3,3,3,3,0,0,True,0.0
Q20-1427,A,0,0,0,0,0,0,True,0.0
Q20-1437,C,0,0,0,0,0,0,True,0.0
Q20-1462,B,24,25,24,24,0,0,True,0.0
Q20-1480,A,6,10,6,6,0,0,True,0.0
Q19-1208,A,21,21,21,21,0,0,True,0.0
Q19-1213,A,1,1,1,1,0,0,True,0.0
Q19-1217,C,9,9,9,9,0,0,True,0.0
Q19-1224,C,2,2,2,2,0,0,True,0.0
Q19-1250,B,0,0,0,0,0,0,True,0.0
Q19-1280,A,7,9,7,7,0,0,True,0.0
Q19-1284,A,0,0,0,0,0,0,True,0.0
Q19-1310,C,6,6,6,6,0,0,True,0.0
Q19-1311,A,3,3,3,3,0,0,True,0.0
Q19-1334,C,3,3,3,3,0,0,True,0.0
Q19-1346,A,1,1,1,1,0,0,True,0.0
Q19-1348,A,0,0,0,0,0,0,True,0.0
Q20-1384,C,6,6,6,6,0,0,True,0.0
Q20-1387,B,4,4,4,4,0,0,True,0.0
Q20-1400,B,4,4,4,4,0,0,True,0.0
Q20-1401,A,4,4,4,4,0,0,True,0.0
Q20-1409,A,11,11,11,11,0,0,True,0.0
Q20-1416,C,1,1,1,1,0,0,True,0.0
Q20-1425,A,6,6,6,6,0,0,True,0.0
Q20-1426,A,7,7,7,7,0,0,True,0.0
Q20-1433,A,1,1,1,1,0,0,True,0.0
Q20-1436,C,12,12,12,12,0,0,True,0.0
Q20-1442,B,2,2,2,2,0,0,True,0.0
Q20-1443,A,6,6,6,6,0,0,True,0.0
Q20-1454,A,0,0,0,0,0,0,True,0.0
Q20-1515,A,1,1,1,1,0,0,True,0.0
Q19-1235,C,0,0,0,0,0,0,True,0.0
Q19-1239,A,0,0,0,0,0,0,True,0.0
Q19-1260,A,0,0,0,0,0,0,True,0.0
Q19-1296,C,10,10,10,10,0,0,True,0.0
Q19-1351,A,0,0,0,0,0,0,True,0.0
Q19-1352,A,4,4,4,4,0,0,True,0.0
Q19-1359,B,0,0,0,0,0,0,True,0.0
Q20-1420,A,0,0,0,0,0,0,True,0.0
Q20-1431,A,24,25,24,24,0,0,True,0.0
Q20-1455,C,1,1,1,1,0,0,True,0.0
Q20-1460,A,3,3,3,3,0,0,True,0.0
Q20-1473,A,0,0,0,0,0,0,True,0.0
Q20-1488,C,0,0,0,0,0,0,True,0.0
Q20-1493,A,3,3,3,3,0,0,True,0.0
Q20-1500,A,34,34,34,34,0,0,True,0.0
Q20-1520,A,2,2,2,2,0,0,True,0.0
Q19-1227,A,0,0,0,0,0,0,True,0.0
Q19-1254,B,6,6,6,6,0,0,True,0.0
Q19-1258,A,7,7,7,7,0,0,True,0.0
Q19-1270,A,0,0,0,0,0,0,True,0.0
Q19-1272,B,0,0,0,0,0,0,True,0.0
Q19-1291,A,1,1,1,1,0,0,True,0.0
Q19-1319,C,12,13,12,12,0,0,True,0.0
Q19-1337,C,8,8,8,8,0,0,True,0.0
Q19-1339,A,0,0,0,0,0,0,True,0.0
Q19-1360,A,0,0,0,0,0,0,True,0.0
Q19-1366,B,0,0,0,0,0,0,True,0.0
Q20-1374,C,0,0,0,0,0,0,True,0.0
Q20-1378,A,0,0,0,0,0,0,True,0.0
Q20-1391,A,0,0,0,0,0,0,True,0.0
Q20-1399,A,0,0,0,0,0,0,True,0.0
Q20-1411,A,7,7,7,7,0,0,True,0.0
Q20-1429,B,7,7,7,7,0,0,True,0.0
Q20-1465,B,6,6,6,6,0,0,True,0.0
Q20-1498,C,1,1,1,1,0,0,True,0.0
Q20-1504,A,0,0,0,0,0,0,True,0.0
Q20-1521,A,0,0,0,0,0,0,True,0.0
Q20-1534,B,5,5,5,5,0,0,True,0.0
Q20-1553,C,0,0,0,0,0,0,True,0.0
Q20-1562,C,0,0,0,0,0,0,True,0.0
Q20-1567,A,0,0,0,0,0,0,True,0.0
Q19-1288,C,25,25,25,25,0,0,True,0.0
Q19-1290,A,1,1,1,1,0,0,True,0.0
Q19-1292,C,2,2,2,2,0,0,True,0.0
Q19-1295,A,2,2,2,2,0,0,True,0.0
Q19-1358,B,5,5,5,5,0,0,True,0.0
Q19-1369,A,0,0,0,0,0,0,True,0.0
Q20-1379,A,3,3,3,3,0,0,True,0.0
Q20-1404,A,0,0,0,0,0,0,True,0.0
Q20-1439,A,18,18,18,18,0,0,True,0.0
Q20-1470,C,5,5,5,5,0,0,True,0.0
Q20-1491,C,3,3,3,3,0,0,True,0.0
Q20-1506,B,25,25,25,25,0,0,True,0.0
Q20-1511,A,0,0,0,0,0,0,True,0.0
Q20-1514,A,0,0,0,0,0,0,True,0.0
Q20-1547,A,8,9,8,8,0,0,True,0.0
Q20-1556,A,11,13,11,11,0,0,True,0.0
Q20-1558,C,0,0,0,0,0,0,True,0.0
Q20-1582,B,6,6,6,6,0,0,True,0.0
Q19-1286,C,0,0,0,0,0,0,True,0.0
Q19-1287,C,8,8,8,8,0,0,True,0.0
Q19-1294,A,0,0,0,0,0,0,True,0.0
Q19-1331,B,0,0,0,0,0,0,True,0.0
Q19-1353,A,0,0,0,0,0,0,True,0.0
Q20-1376,A,25,25,25,25,0,0,True,0.0
Q20-1377,C,2,2,2,2,0,0,True,0.0
Q20-1390,C,6,6,6,6,0,0,True,0.0
Q20-1392,A,9,9,9,9,0,0,True,0.0
Q20-1395,B,0,0,0,0,0,0,True,0.0
Q20-1417,B,8,8,8,8,0,0,True,0.0
Q20-1445,B,0,0,0,0,0,0,True,0.0
Q20-1458,A,0,0,0,0,0,0,True,0.0
Q20-1523,A,0,0,0,0,0,0,True,0.0
Q20-1544,C,26,26,26,26,0,0,True,0.0
Q20-1596,A,3,3,3,3,0,0,True,0.0
Q19-1299,A,0,0,0,0,0,0,True,0.0
Q19-1301,C,1,1,1,1,0,0,True,0.0
Q19-1308,C,2,2,2,2,0,0,True,0.0
Q19-1333,B,0,0,0,0,0,0,True,0.0
Q19-1338,C,2,2,2,2,0,0,True,0.0
Q20-1398,A,0,0,0,0,0,0,True,0.0
Q20-1418,A,15,15,15,15,0,0,True,0.0
Q20-1438,C,0,0,0,0,0,0,True,0.0
Q20-1464,A,0,0,0,0,0,0,True,0.0
Q20-1485,A,25,25,25,25,0,0,True,0.0
Q20-1527,C,0,0,0,0,0,0,True,0.0
Q20-1528,A,12,12,12,12,0,0,True,0.0
Q20-1533,A,0,0,0,0,0,0,True,0.0
Q20-1538,A,5,7,5,5,0,0,True,0.0
Q20-1539,A,25,25,25,25,0,0,True,0.0
Q20-1566,C,1,1,1,1,0,0,True,0.0
Q20-1568,A,19,19,19,19,0,0,True,0.0
Q20-1583,B,18,18,18,18,0,0,True,0.0
Q20-1584,B,2,2,2,2,0,0,True,0.0
Q20-1594,A,2,2,2,2,0,0,True,0.0
Q20-1595,C,25,25,25,25,0,0,True,0.0
Q20-1600,A,4,4,4,4,0,0,True,0.0
Q20-1615,C,2,2,2,2,0,0,True,0.0
Q20-1371,A,4,5,4,4,0,0,True,0.0
Q20-1408,A,0,0,0,0,0,0,True,0.0
Q20-1410,A,8,8,8,8,0,0,True,0.0
Q20-1415,A,17,17,17,17,0,0,True,0.0
Q20-1430,A,0,0,0,0,0,0,True,0.0
Q20-1551,C,0,0,0,0,0,0,True,0.0
Q20-1555,C,5,9,5,5,0,0,True,0.0
Q20-1572,A,0,0,0,0,0,0,True,0.0
Q20-1591,A,0,0,0,0,0,0,True,0.0
Q20-1607,A,11,14,11,11,0,0,True,0.0
Q20-1612,C,6,6,6,6,0,0,True,0.0
Q20-1616,A,0,0,0,0,0,0,True,0.0
Q20-1624,A,3,3,3,3,0,0,True,0.0
Q19-1315,C,0,0,0,0,0,0,True,0.0
Q19-1330,A,20,20,20,20,0,0,True,0.0
Q19-1340,A,0,0,0,0,0,0,True,0.0
Q19-1347,A,0,0,0,0,0,0,True,0.0
Q19-1357,C,3,4,3,3,0,0,True,0.0
Q19-1367,B,0,0,0,0,0,0,True,0.0
Q20-1380,B,3,3,3,3,0,0,True,0.0
Q20-1385,C,1,1,1,1,0,0,True,0.0
Q20-1432,A,5,5,5,5,0,0,True,0.0
Q20-1451,C,0,0,0,0,0,0,True,0.0
Q20-1459,B,0,0,0,0,0,0,True,0.0
Q20-1474,A,26,26,26,26,0,0,True,0.0
Q20-1526,A,24,24,24,24,0,0,True,0.0
Q20-1560,A,2,3,2,2,0,0,True,0.0
Q20-1570,C,3,3,3,3,0,0,True,0.0
Q20-1578,A,8,8,8,8,0,0,True,0.0
Q20-1580,A,4,4,4,4,0,0,True,0.0
Q20-1613,A,0,0,0,0,0,0,True,0.0
Q20-1617,A,2,2,2,2,0,0,True,0.0
Q20-1636,A,5,5,5,5,0,0,True,0.0
Q19-1349,B,1,1,1,1,0,0,True,0.0
Q19-1355,C,0,0,0,0,0,0,True,0.0
Q20-1383,A,0,0,0,0,0,0,True,0.0
Q20-1389,A,0,0,0,0,0,0,True,0.0
Q20-1403,B,0,0,0,0,0,0,True,0.0
Q20-1422,B,0,0,0,0,0,0,True,0.0
Q20-1448,A,4,4,4,4,0,0,True,0.0
Q20-1466,A,3,3,3,3,0,0,True,0.0
Q20-1484,C,0,0,0,0,0,0,True,0.0
Q20-1496,C,2,3,2,2,0,0,True,0.0
Q20-1546,C,5,5,5,5,0,0,True,0.0
Q20-1602,B,0,0,0,0,0,0,True,0.0
Q20-1618,C,50,50,50,50,0,0,True,0.0
Q21-1663,B,0,0,0,0,0,0,True,0.0
Q21-1666,C,13,13,13,13,0,0,True,0.0
Q21-1674,C,0,0,0,0,0,0,True,0.0
Q21-1681,A,3,3,3,3,0,0,True,0.0
Q20-1386,A,0,0,0,0,0,0,True,0.0
Q20-1393,C,2,2,2,2,0,0,True,0.0
Q20-1394,A,1,1,1,1,0,0,True,0.0
Q20-1396,C,1,1,1,1,0,0,True,0.0
Q20-1434,C,2,2,2,2,0,0,True,0.0
Q20-1440,B,12,14,12,12,0,0,True,0.0
Q20-1444,A,8,8,8,8,0,0,True,0.0
Q20-1477,A,0,0,0,0,0,0,True,0.0
Q20-1486,C,0,0,0,0,0,0,True,0.0
Q20-1490,A,3,3,3,3,0,0,True,0.0
Q20-1518,A,0,0,0,0,0,0,True,0.0
Q20-1531,A,0,0,0,0,0,0,True,0.0
Q20-1532,A,10,10,10,10,0,0,True,0.0
Q20-1561,B,10,10,10,10,0,0,True,0.0
Q20-1593,A,3,3,3,3,0,0,True,0.0
Q20-1599,C,25,25,25,25,0,0,True,0.0
Q20-1603,C,0,0,0,0,0,0,True,0.0
Q20-1608,A,0,0,0,0,0,0,True,0.0
Q20-1639,A,25,25,25,25,0,0,True,0.0
Q21-1641,A,0,0,0,0,0,0,True,0.0
Q21-1643,B,33,33,33,33,0,0,True,0.0
Q21-1662,A,1,1,1,1,0,0,True,0.0
Q21-1683,A,3,3,3,3,0,0,True,0.0
Q21-1689,A,0,0,0,0,0,0,True,0.0
Q21-1712,B,1,1,1,1,0,0,True,0.0
Q20-1419,A,1,1,1,1,0,0,True,0.0
Q20-1452,C,1,1,1,1,0,0,True,0.0
Q20-1453,A,0,0,0,0,0,0,True,0.0
Q20-1478,A,6,6,6,6,0,0,True,0.0
Q20-1502,A,4,4,4,4,0,0,True,0.0
Q20-1510,A,5,5,5,5,0,0,True,0.0
Q20-1519,A,1,1,1,1,0,0,True,0.0
Q20-1552,C,25,25,25,25,0,0,True,0.0
Q20-1557,A,24,25,24,24,0,0,True,0.0
Q20-1559,A,0,0,0,0,0,0,True,0.0
Q20-1590,A,5,5,5,5,0,0,True,0.0
Q20-1626,A,24,24,24,24,0,0,True,0.0
Q21-1644,A,0,0,0,0,0,0,True,0.0
Q21-1646,C,6,6,6,6,0,0,True,0.0
Q21-1665,A,2,2,2,2,0,0,True,0.0
Q21-1668,C,14,14,14,14,0,0,True,0.0
Q21-1671,C,25,25,25,25,0,0,True,0.0
Q21-1685,C,25,25,25,25,0,0,True,0.0
Q21-1698,A,1,1,1,1,0,0,True,0.0
Q21-1716,A,30,30,30,30,0,0,True,0.0
Q21-1740,C,3,3,3,3,0,0,True,0.0
Q20-1447,C,2,2,2,2,0,0,True,0.0
Q20-1450,C,0,0,0,0,0,0,True,0.0
Q20-1456,A,9,9,9,9,0,0,True,0.0
Q20-1467,C,0,0,0,0,0,0,True,0.0
Q20-1469,B,0,0,0,0,0,0,True,0.0
Q20-1472,A,0,0,0,0,0,0,True,0.0
Q20-1489,A,9,9,9,9,0,0,True,0.0
Q20-1497,C,18,18,18,18,0,0,True,0.0
Q20-1522,A,6,6,6,6,0,0,True,0.0
Q20-1535,C,5,5,5,5,0,0,True,0.0
Q20-1537,A,5,5,5,5,0,0,True,0.0
Q20-1549,A,6,6,5,5,0,1,True,0.0
Q20-1575,A,11,11,11,11,0,0,True,0.0
Q20-1577,B,2,2,2,2,0,0,True,0.0
Q20-1635,A,1,1,1,1,0,0,True,0.0
Q21-1659,C,2,2,2,2,0,0,True,0.0
Q21-1669,C,11,14,11,11,0,0,True,0.0
Q21-1679,B,0,0,0,0,0,0,True,0.0
Q21-1690,C,0,0,0,0,0,0,True,0.0
Q21-1694,C,8,8,8,8,0,0,True,0.0
Q21-1708,A,0,0,0,0,0,0,True,0.0
Q21-1721,C,25,25,25,25,0,0,True,0.0
Q21-1723,A,2,2,2,2,0,0,True,0.0
Q21-1743,A,1,1,1,1,0,0,True,0.0
Q21-1769,A,0,0,0,0,0,0,True,0.0
Q20-1463,A,0,0,0,0,0,0,True,0.0
Q20-1468,A,9,9,9,9,0,0,True,0.0
Q20-1494,A,1,1,1,1,0,0,True,0.0
Q20-1517,C,0,0,0,0,0,0,True,0.0
Q20-1524,B,0,0,0,0,0,0,True,0.0
Q20-1536,B,1,1,1,1,0,0,True,0.0
Q20-1541,B,8,9,8,8,0,0,True,0.0
Q20-1543,B,0,0,0,0,0,0,True,0.0
Q20-1548,A,20,20,20,20,0,0,True,0.0
Q20-1587,A,0,0,0,0,0,0,True,0.0
Q20-1592,A,1,1,1,1,0,0,True,0.0
Q20-1629,C,42,42,42,42,0,0,True,0.0
Q20-1634,C,6,6,6,6,0,0,True,0.0
Q21-1699,A,8,8,8,8,0,0,True,0.0
Q21-1700,C,8,8,8,8,0,0,True,0.0
Q21-1713,A,25,25,25,25,0,0,True,0.0
Q21-1714,B,1,1,1,1,0,0,True,0.0
Q21-1768,A,0,0,0,0,0,0,True,0.0
Q20-1471,A,7,7,7,7,0,0,True,0.0
Q20-1482,B,3,3,3,3,0,0,True,0.0
Q20-1483,A,5,5,5,5,0,0,True,0.0
Q20-1495,A,0,0,0,0,0,0,True,0.0
Q20-1509,A,9,9,9,9,0,0,True,0.0
Q20-1513,A,0,0,0,0,0,0,True,0.0
Q20-1529,C,2,2,2,2,0,0,True,0.0
Q20-1530,C,5,7,5,5,0,0,True,0.0
Q20-1581,A,11,11,11,11,0,0,True,0.0
Q20-1585,C,14,14,14,14,0,0,True,0.0
Q20-1605,C,2,2,2,2,0,0,True,0.0
Q20-1611,B,1,1,1,1,0,0,True,0.0
Q20-1640,A,6,6,6,6,0,0,True,0.0
Q21-1651,C,0,0,0,0,0,0,True,0.0
Q21-1696,A,0,0,0,0,0,0,True,0.0
Q21-1746,A,3,3,3,3,0,0,True,0.0
Q21-1751,A,5,5,5,5,0,0,True,0.0
Q21-1752,A,3,3,3,3,0,0,True,0.0
Q21-1771,A,3,3,3,3,0,0,True,0.0
Q21-1780,A,25,25,25,25,0,0,True,0.0
Q21-1785,C,10,10,10,10,0,0,True,0.0
Q21-1786,A,0,0,0,0,0,0,True,0.0
Q21-1798,A,3,3,3,3,0,0,True,0.0
Q21-1825,C,6,6,6,6,0,0,True,0.0
Q21-1836,A,6,6,6,6,0,0,True,0.0
Q20-1475,B,0,0,0,0,0,0,True,0.0
Q20-1476,C,0,0,0,0,0,0,True,0.0
Q20-1479,A,0,0,0,0,0,0,True,0.0
Q20-1492,A,0,0,0,0,0,0,True,0.0
Q20-1501,A,6,6,6,6,0,0,True,0.0
Q20-1508,B,0,0,0,0,0,0,True,0.0
Q20-1550,B,1,1,1,1,0,0,True,0.0
Q20-1565,A,13,13,13,13,0,0,True,0.0
Q20-1573,A,0,0,0,0,0,0,True,0.0
Q21-1655,C,2,2,2,2,0,0,True,0.0
Q21-1656,C,9,9,9,9,0,0,True,0.0
Q21-1680,A,25,25,25,25,0,0,True,0.0
Q21-1738,C,4,4,4,4,0,0,True,0.0
Q21-1754,A,0,0,0,0,0,0,True,0.0
Q21-1758,A,5,7,5,5,0,0,True,0.0
Q21-1761,A,5,5,5,5,0,0,True,0.0
Q21-1804,A,0,0,0,0,0,0,True,0.0
Q21-1858,A,10,10,10,10,0,0,True,0.0
Q20-1505,A,6,6,6,6,0,0,True,0.0
Q20-1512,A,0,0,0,0,0,0,True,0.0
Q20-1516,B,1,1,1,1,0,0,True,0.0
Q20-1525,C,6,6,6,6,0,0,True,0.0
Q20-1574,A,0,0,0,0,0,0,True,0.0
Q20-1586,A,8,8,8,8,0,0,True,0.0
Q20-1604,A,17,17,17,17,0,0,True,0.0
Q20-1606,C,0,0,0,0,0,0,True,0.0
Q20-1621,C,0,0,0,0,0,0,True,0.0
Q21-1653,C,0,0,0,0,0,0,True,0.0
Q21-1677,A,2,2,2,2,0,0,True,0.0
Q21-1692,C,1,1,1,1,0,0,True,0.0
Q21-1706,B,17,17,17,17,0,0,True,0.0
Q21-1718,B,0,0,0,0,0,0,True,0.0
Q21-1720,C,19,19,19,19,0,0,True,0.0
Q21-1732,C,11,11,11,10,1,1,True,0.0
Q21-1733,B,1,1,1,1,0,0,True,0.0
Q21-1745,C,0,0,0,0,0,0,True,0.0
Q21-1772,A,0,0,0,0,0,0,True,0.0
Q21-1791,A,8,8,8,8,0,0,True,0.0
Q21-1797,A,1,1,1,1,0,0,True,0.0
Q21-1806,C,10,11,10,10,0,0,True,0.0
Q21-1828,A,0,0,0,0,0,0,True,0.0
Q21-1855,A,25,25,25,25,0,0,True,0.0
Q21-1876,A,2,2,2,2,0,0,True,0.0
Q20-1545,A,2,2,2,2,0,0,True,0.0
Q20-1598,B,14,14,14,14,0,0,True,0.0
Q20-1610,C,3,3,3,3,0,0,True,0.0
Q20-1614,A,0,0,0,0,0,0,True,0.0
Q20-1630,C,1,2,1,1,0,0,True,0.0
Q20-1633,C,0,0,0,0,0,0,True,0.0
Q21-1648,B,0,0,0,0,0,0,True,0.0
Q21-1657,C,1,1,1,1,0,0,True,0.0
Q21-1658,C,6,6,6,6,0,0,True,0.0
Q21-1686,A,3,3,3,3,0,0,True,0.0
Q21-1757,A,2,2,2,2,0,0,True,0.0
Q21-1819,A,3,3,3,3,0,0,True,0.0
Q21-1820,A,25,25,23,23,0,2,True,0.0
Q21-1853,A,6,6,6,6,0,0,True,0.0
Q21-1862,A,14,14,14,14,0,0,True,0.0
Q21-1892,B,25,25,25,25,0,0,True,0.0
Q21-1904,C,25,26,25,25,0,0,True,0.0
Q21-1906,A,24,25,23,23,0,1,True,0.0
Q21-1927,B,5,5,5,5,0,0,True,0.0
Q21-1937,A,0,0,0,0,0,0,True,0.0
Q20-1542,C,25,25,25,25,0,0,True,0.0
Q20-1563,C,0,0,0,0,0,0,True,0.0
Q20-1564,A,1,1,1,1,0,0,True,0.0
Q20-1576,A,0,0,0,0,0,0,True,0.0
Q20-1619,B,0,0,0,0,0,0,True,0.0
Q20-1632,A,0,0,0,0,0,0,True,0.0
Q21-1667,C,0,0,0,0,0,0,True,0.0
Q21-1676,C,0,0,0,0,0,0,True,0.0
Q21-1684,A,0,0,0,0,0,0,True,0.0
Q21-1697,A,0,0,0,0,0,0,True,0.0
Q21-1704,C,1,1,1,1,0,0,True,0.0
